,fname,label,manually_verified,fold
654,124360b8.wav,Snare_drum,0,3
655,124eadc9.wav,Bass_drum,0,2
656,125194b0.wav,Burping_or_eructation,1,1
657,125e64b7.wav,Knock,0,4
658,125e6ccf.wav,Cello,1,3
659,1264b8c7.wav,Saxophone,1,1
660,129439fd.wav,Bus,1,1
661,129dc328.wav,Double_bass,1,2
662,12a38093.wav,Electric_piano,1,1
663,12a650a4.wav,Fart,0,1
664,12cb4097.wav,Trumpet,0,1
665,12d3cdd8.wav,Snare_drum,0,4
666,12d43904.wav,Cough,0,1
667,12d4ec7c.wav,Trumpet,1,3
668,12e4c120.wav,Saxophone,0,1
669,12f72b79.wav,Squeak,0,1
670,12fcf7a7.wav,Electric_piano,0,3
671,1301b8e3.wav,Fart,0,2
672,13043bab.wav,Fireworks,1,2
673,1304d545.wav,Burping_or_eructation,1,3
674,1314cdad.wav,Bass_drum,0,1
675,131b1516.wav,Saxophone,1,2
676,1329c048.wav,Drawer_open_or_close,1,3
677,13314233.wav,Chime,0,3
678,134df575.wav,Chime,1,4
679,1356f987.wav,Trumpet,1,1
680,1365348d.wav,Fart,0,3
681,1373fdab.wav,Fart,1,1
682,1374fcda.wav,Flute,1,1
683,13798190.wav,Telephone,1,2
684,13847ff3.wav,Hi-hat,0,2
685,1387ba89.wav,Knock,1,4
686,13903b82.wav,Meow,1,1
687,1391883f.wav,Bark,0,4
688,1393c9e0.wav,Oboe,1,3
689,1397ddc8.wav,Harmonica,0,3
690,139c42cb.wav,Flute,1,1
691,13ac472f.wav,Writing,1,3
692,13b2325b.wav,Oboe,0,1
693,13ca1116.wav,Oboe,0,1
694,13da16ae.wav,Double_bass,1,1
695,13db0700.wav,Drawer_open_or_close,0,2
696,13e15a49.wav,Fart,0,4
697,13ee6c44.wav,Bark,0,4
698,13f08982.wav,Burping_or_eructation,0,1
699,140027c6.wav,Telephone,1,1
700,1401c7ff.wav,Bark,0,2
701,14041f9a.wav,Acoustic_guitar,1,1
702,141291fc.wav,Hi-hat,0,2
703,1415b8b9.wav,Gong,1,4
704,14225f23.wav,Squeak,0,4
705,142cb2c4.wav,Violin_or_fiddle,1,4
706,142dac40.wav,Glockenspiel,1,4
707,14303ca5.wav,Acoustic_guitar,1,2
708,1430f062.wav,Snare_drum,0,3
709,14344787.wav,Microwave_oven,0,4
710,143f37eb.wav,Tambourine,1,2
711,1441c25b.wav,Clarinet,0,3
712,14577fc0.wav,Laughter,1,4
713,14683a1c.wav,Applause,0,3
714,14684ee8.wav,Trumpet,1,3
715,1468f23e.wav,Trumpet,0,1
716,146d5e25.wav,Bark,0,4
717,146fd7fd.wav,Cough,0,1
718,1472a525.wav,Shatter,1,2
719,147f4395.wav,Cello,0,1
720,147f61ff.wav,Bark,0,4
721,14819552.wav,Fart,0,2
722,148a199b.wav,Tambourine,0,1
723,1498eb6e.wav,Squeak,1,2
724,149ca673.wav,Acoustic_guitar,1,2
725,14a12f6c.wav,Clarinet,0,4
726,14ac7cbd.wav,Violin_or_fiddle,1,4
727,14b489cd.wav,Oboe,1,3
728,14b4f917.wav,Applause,0,2
729,14c22798.wav,Tambourine,0,2
730,14c476ad.wav,Tearing,0,4
731,14d06c29.wav,Oboe,0,2
732,14d0bd27.wav,Knock,0,3
733,14d18455.wav,Finger_snapping,0,1
734,14d37fb3.wav,Hi-hat,0,1
735,14e1442c.wav,Bark,0,1
736,14e15b48.wav,Acoustic_guitar,0,2
737,14e27632.wav,Knock,0,2
738,14ea05da.wav,Writing,0,1
739,14ef39a2.wav,Meow,1,1
740,14f13e6f.wav,Finger_snapping,1,1
741,14f26483.wav,Bark,0,2
742,14f80bcf.wav,Writing,0,4
743,14fc31e9.wav,Oboe,0,1
744,14fd19da.wav,Cello,0,3
745,1516d630.wav,Laughter,0,3
746,151a56b3.wav,Burping_or_eructation,0,4
747,151b80e7.wav,Computer_keyboard,1,4
748,15373464.wav,Microwave_oven,1,2
749,1539c925.wav,Tearing,0,1
750,1541af57.wav,Fart,0,2
751,1545dcf4.wav,Trumpet,0,1
752,1548d94a.wav,Burping_or_eructation,0,1
753,1549bbaf.wav,Clarinet,0,1
754,154df401.wav,Cello,1,2
755,1551f28a.wav,Violin_or_fiddle,1,1
756,155382a4.wav,Double_bass,0,1
757,155b4487.wav,Keys_jangling,1,4
758,156b378a.wav,Applause,0,1
759,156dd4a7.wav,Oboe,0,2
760,15703034.wav,Snare_drum,0,3
761,15914050.wav,Violin_or_fiddle,1,4
762,15939857.wav,Tambourine,0,2
763,159ea1c3.wav,Tearing,1,3
764,15aebea5.wav,Shatter,1,4
765,15b439e3.wav,Tearing,1,4
766,15b4b254.wav,Glockenspiel,1,4
767,15b6657d.wav,Hi-hat,0,3
768,15ba13c4.wav,Acoustic_guitar,1,4
769,15cade34.wav,Gong,0,3
770,15cb6baf.wav,Bass_drum,0,2
771,15cc274e.wav,Clarinet,0,3
772,15d67d1c.wav,Knock,0,3
773,15d798df.wav,Bass_drum,0,1
774,15d88b9d.wav,Bus,0,4
775,15dcc731.wav,Saxophone,1,3
776,15e43efb.wav,Violin_or_fiddle,1,3
777,15edc230.wav,Fireworks,0,3
778,15f7e867.wav,Bass_drum,1,3
779,1601a564.wav,Shatter,0,4
780,160507aa.wav,Hi-hat,0,4
781,160c92d7.wav,Acoustic_guitar,1,4
782,16127914.wav,Hi-hat,0,3
783,161bd007.wav,Bark,0,3
784,161be325.wav,Cello,0,4
785,161eeade.wav,Oboe,0,1
786,162276f0.wav,Clarinet,1,4
787,163ecf39.wav,Tearing,0,2
788,1640b1f9.wav,Burping_or_eructation,1,2
789,16488606.wav,Fireworks,1,4
790,1648effc.wav,Electric_piano,1,1
791,164fc190.wav,Drawer_open_or_close,1,3
792,1651cca4.wav,Trumpet,0,1
793,16568e3d.wav,Glockenspiel,1,3
794,1661aa86.wav,Burping_or_eructation,1,1
795,166269ab.wav,Tambourine,1,1
796,16670642.wav,Cough,0,2
797,166a1279.wav,Fart,0,4
798,166e17b0.wav,Drawer_open_or_close,0,4
799,167a4cd4.wav,Scissors,1,3
800,16833489.wav,Fireworks,0,3
801,16854911.wav,Chime,1,2
802,168adcd0.wav,Knock,0,3
803,169192c3.wav,Computer_keyboard,0,4
804,16965258.wav,Squeak,0,1
805,169a69f3.wav,Gunshot_or_gunfire,1,3
806,169acff4.wav,Finger_snapping,1,4
807,16b90ef0.wav,Chime,0,1
808,16c14c67.wav,Flute,0,4
809,16c8384b.wav,Bus,1,2
810,16c9a838.wav,Acoustic_guitar,1,3
811,16caff03.wav,Laughter,0,2
812,16d21bca.wav,Clarinet,0,4
813,16d49f55.wav,Squeak,0,1
814,16d51b04.wav,Laughter,0,4
815,16d5da39.wav,Snare_drum,0,3
816,16d7ab94.wav,Trumpet,1,3
817,16d8450e.wav,Chime,1,1
818,16d90624.wav,Fireworks,1,3
819,16db8d97.wav,Glockenspiel,1,3
820,16df86bb.wav,Fart,0,2
821,16e47626.wav,Double_bass,0,4
822,16e4d91a.wav,Bark,1,3
823,16eeb46e.wav,Cowbell,0,2
824,16ef3c60.wav,Harmonica,0,4
825,16f1d744.wav,Electric_piano,0,3
826,16f26de0.wav,Electric_piano,1,2
827,16f8b122.wav,Gong,0,4
828,1704b6b1.wav,Violin_or_fiddle,0,1
829,170946f3.wav,Meow,0,4
830,170950ce.wav,Drawer_open_or_close,1,4
831,170eeda2.wav,Applause,1,3
832,1719d5f5.wav,Fart,1,4
833,1726fa04.wav,Knock,0,4
834,172d7f14.wav,Cowbell,0,4
835,172e4f11.wav,Cowbell,1,2
836,1732f391.wav,Harmonica,0,4
837,17429629.wav,Harmonica,1,2
838,1749fc99.wav,Oboe,1,4
839,174baf55.wav,Laughter,0,1
840,1755b07f.wav,Cough,0,1
841,175dd339.wav,Scissors,0,1
842,1760ba6f.wav,Meow,1,3
843,17619cbe.wav,Shatter,0,3
844,1762fe64.wav,Glockenspiel,1,1
845,176b95db.wav,Telephone,1,1
846,176c5f52.wav,Bark,0,2
847,176cd35e.wav,Chime,1,1
848,1775d5a0.wav,Cough,0,1
849,17855456.wav,Harmonica,0,1
850,1787d4d9.wav,Gunshot_or_gunfire,1,2
851,1787f4e8.wav,Electric_piano,0,4
852,17898a27.wav,Cough,0,2
853,17a1c228.wav,Scissors,0,4
854,17a853e4.wav,Burping_or_eructation,1,4
855,17b9396e.wav,Applause,0,2
856,17c7a30d.wav,Violin_or_fiddle,1,4
857,17cbf99c.wav,Trumpet,0,4
858,17d5e08b.wav,Gong,1,1
859,17d87e42.wav,Violin_or_fiddle,1,4
860,17dfc83c.wav,Glockenspiel,1,2
861,17e247fc.wav,Double_bass,0,2
862,17f32070.wav,Snare_drum,0,1
863,17f82c05.wav,Acoustic_guitar,1,3
864,17f858d5.wav,Snare_drum,0,3
865,17fe000f.wav,Writing,1,4
866,180911ae.wav,Flute,0,1
867,180cd1d7.wav,Trumpet,1,3
868,18267e3e.wav,Flute,1,1
869,1827e52f.wav,Tambourine,1,3
870,182919ec.wav,Knock,1,1
871,182d509a.wav,Cough,1,4
872,18320055.wav,Squeak,0,1
873,18479aa7.wav,Chime,1,2
874,18492a23.wav,Violin_or_fiddle,1,3
875,184ca1c7.wav,Cowbell,0,3
876,186311f0.wav,Tambourine,0,2
877,18674495.wav,Violin_or_fiddle,0,2
878,18683b52.wav,Bark,1,4
879,18829f93.wav,Cough,1,3
880,18838b94.wav,Fart,1,3
881,18865530.wav,Flute,1,2
882,188acf6a.wav,Cello,1,3
883,188b88ed.wav,Microwave_oven,1,3
884,188cfb1b.wav,Laughter,1,3
885,18950b86.wav,Laughter,0,3
886,189c2ac2.wav,Double_bass,1,1
887,189c7842.wav,Electric_piano,0,1
888,18a31494.wav,Snare_drum,0,1
889,18a7dc51.wav,Shatter,1,4
890,18a7f8c5.wav,Scissors,1,3
891,18ab257b.wav,Bark,1,4
892,18b06a2b.wav,Squeak,0,4
893,18b3013e.wav,Fireworks,0,3
894,18c0fa51.wav,Bark,1,1
895,18c287ea.wav,Flute,0,4
896,18c3695b.wav,Cello,0,3
897,18e0caac.wav,Cough,0,4
898,18e0f7ac.wav,Bark,1,2
899,18ea8f49.wav,Snare_drum,0,2
900,18ee96a7.wav,Tearing,1,3
901,18f825ef.wav,Gong,1,2
902,18fcddd0.wav,Oboe,1,2
903,18fdc08b.wav,Shatter,0,2
904,18feebe1.wav,Acoustic_guitar,0,3
905,1902bf23.wav,Trumpet,0,1
906,1907767f.wav,Writing,1,3
907,19105b8a.wav,Clarinet,1,4
908,192c2ba5.wav,Writing,1,4
909,192fa8cc.wav,Flute,0,1
910,193093f8.wav,Shatter,0,2
911,193240a4.wav,Tearing,0,1
912,19341f36.wav,Hi-hat,0,1
913,19343ae9.wav,Tambourine,1,1
914,19389aaf.wav,Flute,1,1
915,19393972.wav,Chime,1,3
916,193ab4fd.wav,Knock,0,1
917,193e878a.wav,Cough,0,4
918,1941b29a.wav,Snare_drum,0,4
919,1947f717.wav,Violin_or_fiddle,0,4
920,194fc71a.wav,Burping_or_eructation,1,2
921,195691e2.wav,Snare_drum,0,3
922,195f544d.wav,Cello,1,4
923,1966b87b.wav,Knock,0,2
924,1967e2b2.wav,Applause,0,1
925,196c8a34.wav,Laughter,0,3
926,197cbdfe.wav,Hi-hat,0,4
927,197fe6b5.wav,Keys_jangling,1,1
928,19893aa8.wav,Double_bass,1,1
929,19965075.wav,Fireworks,0,2
930,19974149.wav,Harmonica,1,2
931,199b1adf.wav,Cello,0,3
932,19a1f537.wav,Double_bass,0,1
933,19bc0dbe.wav,Oboe,0,4
934,19bf4be6.wav,Tearing,0,4
935,19d094a2.wav,Fart,0,1
936,19d4a6ad.wav,Harmonica,0,4
937,19df8c61.wav,Tearing,0,1
938,19ec978d.wav,Gong,0,1
939,19f45b13.wav,Tambourine,1,1
940,19f74365.wav,Microwave_oven,1,4
941,19f8e665.wav,Fart,1,4
942,19fc7498.wav,Meow,0,2
943,19fe82be.wav,Tearing,0,1
944,1a132a81.wav,Writing,0,1
945,1a13793b.wav,Trumpet,0,4
946,1a15e4f1.wav,Fart,1,2
947,1a16ebfd.wav,Saxophone,1,3
948,1a1cc850.wav,Tambourine,1,3
949,1a2deaa1.wav,Violin_or_fiddle,1,1
950,1a4a4ebe.wav,Saxophone,0,1
951,1a5f1f24.wav,Snare_drum,0,3
952,1a6cd0d1.wav,Violin_or_fiddle,1,1
953,1a6fce36.wav,Keys_jangling,0,1
954,1a707aaf.wav,Laughter,1,3
955,1a756532.wav,Shatter,0,1
956,1a7af185.wav,Hi-hat,0,3
957,1a7d3f2d.wav,Double_bass,1,3
958,1a7eb9da.wav,Tambourine,0,3
959,1a86eff7.wav,Cough,0,1
960,1a8b216e.wav,Gong,1,2
961,1a8cc87a.wav,Trumpet,0,2
962,1a94ef89.wav,Acoustic_guitar,0,2
963,1a9d2862.wav,Fireworks,0,3
964,1aa5b354.wav,Harmonica,1,4
965,1aa9698c.wav,Trumpet,0,1
966,1aaceb5f.wav,Gunshot_or_gunfire,1,1
967,1aae0429.wav,Trumpet,0,2
968,1ab80336.wav,Violin_or_fiddle,1,2
969,1abba907.wav,Writing,1,4
970,1ac389e0.wav,Acoustic_guitar,1,1
971,1ac7c47a.wav,Burping_or_eructation,0,3
972,1ac81bb0.wav,Cowbell,0,1
973,1adb85b7.wav,Writing,1,2
974,1ae3d076.wav,Bass_drum,0,3
975,1ae4605c.wav,Snare_drum,0,4
976,1ae93472.wav,Meow,0,1
977,1aecb8bf.wav,Cello,0,4
978,1b052de5.wav,Double_bass,0,3
979,1b17feba.wav,Drawer_open_or_close,1,1
980,1b1e809b.wav,Cello,0,2
981,1b246359.wav,Laughter,0,2
982,1b24c166.wav,Violin_or_fiddle,1,1
983,1b2cc49c.wav,Tambourine,1,3
984,1b2d8997.wav,Clarinet,0,1
985,1b322081.wav,Gunshot_or_gunfire,1,3
986,1b34065d.wav,Burping_or_eructation,1,2
987,1b35f18e.wav,Bass_drum,0,2
988,1b3b537f.wav,Knock,0,2
989,1b43bbe6.wav,Snare_drum,0,1
990,1b5d4f7c.wav,Cowbell,0,3
991,1b643c7f.wav,Bus,1,1
992,1b66a9f0.wav,Cowbell,1,1
993,1b738acd.wav,Saxophone,1,1
994,1b73bbfd.wav,Applause,0,1
995,1b7b6f2d.wav,Bass_drum,0,3
996,1b813314.wav,Gong,1,1
997,1b8986df.wav,Trumpet,1,3
998,1b8de009.wav,Fart,0,3
999,1b8de5c7.wav,Trumpet,1,1
1000,1b9109be.wav,Clarinet,0,4
1001,1b9386ef.wav,Clarinet,0,1
1002,1b93aeba.wav,Flute,1,3
1003,1b93b53c.wav,Gunshot_or_gunfire,1,3
1004,1b97c39a.wav,Shatter,0,3
1005,1b9c5af1.wav,Drawer_open_or_close,1,1
1006,1b9ea226.wav,Knock,0,4
1007,1bbdae38.wav,Gong,1,3
1008,1bc55c17.wav,Trumpet,1,2
1009,1bc8eae1.wav,Snare_drum,1,1
1010,1bcb3c6f.wav,Electric_piano,1,2
1011,1bcf0664.wav,Harmonica,1,4
1012,1bd3ba0b.wav,Knock,1,1
1013,1bda949f.wav,Knock,0,2
1014,1bdc4940.wav,Scissors,0,2
1015,1bec87d9.wav,Fart,1,4
1016,1bf70cc6.wav,Tambourine,1,4
1017,1bf859a7.wav,Saxophone,1,1
1018,1c0d5682.wav,Gong,0,4
1019,1c133d0e.wav,Bass_drum,0,1
1020,1c189121.wav,Chime,0,1
1021,1c2b5b18.wav,Cello,1,4
1022,1c3b4067.wav,Applause,0,1
1023,1c3b61c8.wav,Bus,1,2
1024,1c3d00bf.wav,Electric_piano,1,4
1025,1c3e1a54.wav,Fireworks,0,4
1026,1c3ed083.wav,Fireworks,0,3
1027,1c4c0a51.wav,Gong,1,1
1028,1c4d9c4c.wav,Bass_drum,0,3
1029,1c520cae.wav,Fireworks,0,1
1030,1c590c46.wav,Electric_piano,0,2
1031,1c603b9f.wav,Knock,1,2
1032,1c67a5b9.wav,Squeak,0,2
1033,1c6b07b8.wav,Cello,1,1
1034,1c720526.wav,Saxophone,1,3
1035,1c76a229.wav,Clarinet,1,4
1036,1c78595a.wav,Snare_drum,0,3
1037,1c8943c0.wav,Microwave_oven,1,3
1038,1c8cddc2.wav,Trumpet,0,2
1039,1c9a423f.wav,Snare_drum,1,4
1040,1ca0bd2f.wav,Trumpet,1,3
1041,1ca4d107.wav,Burping_or_eructation,0,1
1042,1cc13604.wav,Hi-hat,0,2
1043,1cc55db4.wav,Scissors,0,1
1044,1cccb873.wav,Laughter,1,2
1045,1cd6919e.wav,Knock,0,4
1046,1ce38807.wav,Flute,0,2
1047,1ce4a00e.wav,Microwave_oven,0,2
1048,1ce70b78.wav,Acoustic_guitar,0,3
1049,1ced478c.wav,Flute,1,3
1050,1cf3ee46.wav,Tambourine,1,3
1051,1d08bd6d.wav,Applause,0,2
1052,1d0c860b.wav,Gong,0,2
1053,1d119cfc.wav,Applause,0,4
1054,1d1d0d72.wav,Chime,1,4
1055,1d23c74b.wav,Double_bass,0,3
1056,1d23fb6d.wav,Flute,1,2
1057,1d24518b.wav,Double_bass,0,4
1058,1d26c5e5.wav,Electric_piano,1,3
1059,1d2808dd.wav,Squeak,0,1
1060,1d28b9cb.wav,Bark,1,4
1061,1d395faa.wav,Tambourine,1,3
1062,1d3a05ab.wav,Gong,0,1
1063,1d491960.wav,Shatter,0,3
1064,1d542616.wav,Keys_jangling,1,1
1065,1d5a6f5f.wav,Cello,1,3
1066,1d5d63d1.wav,Fart,0,1
1067,1d73907a.wav,Gong,0,4
1068,1d8502f5.wav,Bark,1,3
1069,1d85524c.wav,Squeak,0,2
1070,1d95d110.wav,Knock,0,1
1071,1da79249.wav,Fart,0,1
1072,1db1b17c.wav,Tearing,0,4
1073,1dbb4e4b.wav,Chime,1,1
1074,1dbc08fd.wav,Squeak,0,1
1075,1dc3679a.wav,Laughter,0,3
1076,1dc66b7b.wav,Hi-hat,0,1
1077,1de324d8.wav,Computer_keyboard,0,2
1078,1de37a8c.wav,Hi-hat,1,1
1079,1decc778.wav,Microwave_oven,0,1
1080,1df13521.wav,Gong,0,3
1081,1df3177c.wav,Saxophone,1,3
1082,1df78287.wav,Tambourine,0,4
1083,1dfbcb5e.wav,Writing,0,3
1084,1dfc889a.wav,Flute,1,4
1085,1e0b5758.wav,Clarinet,0,4
1086,1e0c7af2.wav,Snare_drum,1,2
1087,1e0d7652.wav,Harmonica,1,2
1088,1e10d3fc.wav,Hi-hat,1,2
1089,1e15cc3b.wav,Squeak,1,2
1090,1e1c1a81.wav,Gunshot_or_gunfire,1,3
1091,1e227aa6.wav,Fireworks,0,4
1092,1e275fbc.wav,Computer_keyboard,1,1
1093,1e2f6175.wav,Acoustic_guitar,0,4
1094,1e32bea6.wav,Oboe,1,2
1095,1e3391d5.wav,Snare_drum,1,2
1096,1e3b4f4a.wav,Squeak,0,2
1097,1e55de2b.wav,Double_bass,1,1
1098,1e5fd361.wav,Bark,0,3
1099,1e66d094.wav,Oboe,0,4
1100,1e68cc14.wav,Shatter,0,4
1101,1e6d0052.wav,Fireworks,0,1
1102,1e6f1fbe.wav,Oboe,0,1
1103,1e87e47d.wav,Bass_drum,0,1
1104,1e8ffcc9.wav,Tambourine,1,1
1105,1e93f880.wav,Violin_or_fiddle,1,1
1106,1e9c1292.wav,Clarinet,0,3
1107,1e9f2a00.wav,Tambourine,1,4
1108,1eb9d116.wav,Trumpet,1,3
1109,1ebdc0b5.wav,Acoustic_guitar,0,2
1110,1ec7f0f3.wav,Finger_snapping,1,2
1111,1ec8fe10.wav,Fart,0,4
1112,1ecb52f9.wav,Fart,1,4
1113,1eddce43.wav,Knock,1,4
1114,1ee63598.wav,Electric_piano,0,3
1115,1ee68efd.wav,Bark,0,1
1116,1ef88b6d.wav,Fireworks,0,4
1117,1efe03bd.wav,Flute,0,2
1118,1f00f903.wav,Trumpet,1,2
1119,1f0346ff.wav,Gunshot_or_gunfire,1,3
1120,1f095666.wav,Fireworks,1,4
1121,1f15840d.wav,Tambourine,0,1
1122,1f2354e3.wav,Applause,0,3
1123,1f250488.wav,Gong,0,1
1124,1f2d8967.wav,Oboe,1,1
1125,1f44f184.wav,Squeak,1,4
1126,1f4a7bfe.wav,Flute,1,1
1127,1f4c37a7.wav,Bass_drum,0,4
1128,1f51ed51.wav,Snare_drum,0,2
1129,1f54df61.wav,Trumpet,0,4
1130,1f60810c.wav,Shatter,0,1
1131,1f641b71.wav,Acoustic_guitar,0,4
1132,1f743685.wav,Saxophone,1,4
1133,1f75e82e.wav,Oboe,0,2
1134,1f81cc2b.wav,Clarinet,1,3
1135,1f83b349.wav,Laughter,0,1
1136,1f946a29.wav,Gong,0,1
1137,1f9b86a0.wav,Cough,0,3
1138,1fac40bb.wav,Meow,0,4
1139,1fbe6ff3.wav,Cello,0,4
1140,1fca082d.wav,Flute,0,3
1141,1fcfb5e3.wav,Tambourine,1,4
1142,1fd04e89.wav,Burping_or_eructation,0,2
1143,1fd57590.wav,Tearing,0,1
1144,1fd823bd.wav,Writing,0,4
1145,1fda17e4.wav,Cowbell,1,2
1146,1fe6c74f.wav,Burping_or_eructation,0,3
1147,1fee5016.wav,Knock,0,1
1148,1ff0766e.wav,Squeak,1,2
1149,1ff2689f.wav,Acoustic_guitar,0,3
1150,1ff53ee9.wav,Harmonica,1,3
1151,1ff5a0be.wav,Finger_snapping,0,3
1152,2005b905.wav,Gong,0,2
1153,200a3423.wav,Oboe,1,2
1154,2013a12f.wav,Snare_drum,1,4
1155,2016d256.wav,Acoustic_guitar,1,1
1156,2017f454.wav,Telephone,1,1
1157,202b6258.wav,Cello,0,4
1158,202cbd7d.wav,Saxophone,1,4
1159,2032be87.wav,Hi-hat,1,4
1160,20498124.wav,Tearing,0,1
1161,2049c17b.wav,Finger_snapping,0,1
1162,206161e8.wav,Double_bass,1,4
1163,206a5cb4.wav,Snare_drum,0,2
1164,2070133c.wav,Trumpet,0,3
1165,2072ebd5.wav,Laughter,1,1
1166,20792ffd.wav,Shatter,1,3
1167,2081f3e1.wav,Harmonica,1,3
1168,20823bfb.wav,Squeak,0,1
1169,2083da16.wav,Writing,1,4
1170,20889068.wav,Keys_jangling,0,1
1171,20890d27.wav,Cough,1,2
1172,208a14b6.wav,Violin_or_fiddle,1,3
1173,208ddbdd.wav,Bus,1,1
1174,20903b44.wav,Fireworks,0,2
1175,2094a55d.wav,Bus,1,3
1176,2094b896.wav,Shatter,1,4
1177,2097b6c7.wav,Tearing,1,2
1178,209ed9c5.wav,Bus,1,2
1179,20ace19b.wav,Fireworks,0,1
1180,20ad1687.wav,Fart,0,2
1181,20b1a46c.wav,Cello,0,2
1182,20b47b1d.wav,Flute,0,2
1183,20c9fd28.wav,Laughter,0,3
1184,20dafbd4.wav,Knock,0,2
1185,20e3ef07.wav,Snare_drum,0,3
1186,20e4c3a0.wav,Fart,0,2
1187,20e4c84a.wav,Keys_jangling,1,1
1188,20e5795b.wav,Glockenspiel,1,3
1189,20e6791a.wav,Cello,1,1
1190,20f13d88.wav,Applause,0,1
1191,20fb2252.wav,Squeak,1,2
1192,21050515.wav,Shatter,0,4
1193,210f2580.wav,Knock,0,2
1194,21198349.wav,Applause,0,1
1195,212463da.wav,Oboe,0,1
1196,213274fa.wav,Flute,1,3
1197,2133f209.wav,Hi-hat,0,1
1198,21346775.wav,Violin_or_fiddle,1,2
1199,21365248.wav,Microwave_oven,0,3
1200,2137ed0e.wav,Double_bass,0,1
1201,213ab73c.wav,Glockenspiel,1,3
1202,213afdbf.wav,Oboe,0,2
1203,213b8878.wav,Telephone,1,1
1204,213d2998.wav,Flute,0,2
1205,21428eac.wav,Tearing,0,2
1206,2146e541.wav,Harmonica,0,3
1207,214ddd6b.wav,Acoustic_guitar,1,3
1208,2153d27e.wav,Finger_snapping,1,3
1209,2155e5e5.wav,Oboe,0,3
1210,215d5ff6.wav,Tambourine,1,2
1211,216f3fb8.wav,Gong,1,2
1212,2175338a.wav,Electric_piano,0,4
1213,2178278f.wav,Tambourine,1,2
1214,217a8204.wav,Squeak,0,1
1215,217cee0c.wav,Trumpet,0,2
1216,218f3cc6.wav,Applause,0,1
1217,21909da5.wav,Keys_jangling,0,3
1218,219ce296.wav,Drawer_open_or_close,0,3
1219,21aa921b.wav,Trumpet,0,1
1220,21b56eda.wav,Flute,0,3
1221,21bf162b.wav,Saxophone,1,4
1222,21c442db.wav,Tambourine,0,3
1223,21c8a350.wav,Glockenspiel,0,1
1224,21cd8b2c.wav,Hi-hat,0,1
1225,21d75a3d.wav,Oboe,0,3
1226,21e43f5b.wav,Applause,1,4
1227,21e48c3b.wav,Meow,0,2
1228,21e66bd2.wav,Clarinet,0,4
1229,21f1c1bf.wav,Microwave_oven,0,1
1230,21fbdc6d.wav,Knock,0,4
1231,21ff3084.wav,Snare_drum,0,4
1232,22007c10.wav,Knock,0,3
1233,220a73b7.wav,Double_bass,0,3
1234,221ee272.wav,Shatter,0,3
1235,2232ce13.wav,Tearing,1,4
1236,22349b32.wav,Shatter,0,4
1237,223772e2.wav,Cowbell,0,3
1238,22384e48.wav,Tambourine,0,4
1239,22400300.wav,Cowbell,1,3
1240,2249b436.wav,Tearing,0,1
1241,224b3393.wav,Flute,0,1
1242,225a071f.wav,Shatter,0,2
1243,225b34b1.wav,Violin_or_fiddle,1,4
1244,225d8e40.wav,Fireworks,0,3
1245,226072d9.wav,Squeak,0,3
1246,226f4efc.wav,Snare_drum,0,4
1247,2274dbf5.wav,Trumpet,1,4
1248,2287043f.wav,Violin_or_fiddle,1,4
1249,228aeadf.wav,Squeak,0,1
1250,22979cf9.wav,Hi-hat,0,2
1251,22980700.wav,Cowbell,1,4
1252,229be2be.wav,Snare_drum,1,2
1253,229d104f.wav,Tambourine,0,1
1254,22a633d5.wav,Electric_piano,0,3
1255,22ab9809.wav,Oboe,0,4
1256,22ae7fbf.wav,Tearing,0,4
1257,22b85cd1.wav,Acoustic_guitar,0,3
1258,22b94946.wav,Writing,0,1
1259,22bcfd62.wav,Trumpet,0,1
1260,22bea889.wav,Cello,1,2
1261,22c7f2c0.wav,Burping_or_eructation,1,4
1262,22cafa2d.wav,Gunshot_or_gunfire,1,4
1263,22cc1654.wav,Drawer_open_or_close,0,4
1264,22cf5ded.wav,Shatter,0,2
1265,22d8346b.wav,Flute,1,4
1266,22e1c02c.wav,Snare_drum,1,4
1267,22e814ee.wav,Acoustic_guitar,0,3
1268,22e83dcb.wav,Laughter,1,3
1269,22f85886.wav,Violin_or_fiddle,1,1
1270,231b7c90.wav,Writing,0,2
1271,23219d68.wav,Clarinet,1,2
1272,23226fdd.wav,Fart,0,3
1273,232cc8b2.wav,Fart,0,3
1274,2336285e.wav,Flute,0,4
1275,233fc9e5.wav,Fart,0,2
1276,234a0656.wav,Laughter,0,1
1277,234f4672.wav,Squeak,0,1
1278,234f95ec.wav,Bark,0,1
1279,23663788.wav,Acoustic_guitar,0,3
1280,236648d4.wav,Squeak,1,3
1281,236b8093.wav,Gunshot_or_gunfire,1,2
1282,236cbab1.wav,Acoustic_guitar,1,3
1283,23704fa9.wav,Acoustic_guitar,0,4
1284,2371f627.wav,Bass_drum,0,2
1285,2372eeb4.wav,Laughter,0,3
1286,23786ab2.wav,Knock,0,4
1287,237b9e2a.wav,Squeak,0,2
1288,237e1078.wav,Cough,0,1
1289,2383be9f.wav,Oboe,1,4
1290,238b16a5.wav,Cello,1,4
1291,238fb6b8.wav,Cello,1,3
1292,23912d0e.wav,Bus,1,3
1293,23925f36.wav,Fart,0,4
1294,2392ad36.wav,Bass_drum,0,3
1295,2398cede.wav,Trumpet,1,2
1296,23a1a82e.wav,Oboe,0,2
1297,23a3984c.wav,Applause,0,3
1298,23b6d45c.wav,Cough,0,2
